CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,Exited,Tenure_Ratio,Balance_Per_Product,Active_Senior,Has_Balance,Is_Multi_Product,Gender_Male,Age_Group
682,58,4,0.0,1,0,0,0.06896551724137931,0.0,0,0,0,0,3
603,24,3,0.0,1,1,1,0.125,0.0,0,0,0,0,0
522,25,1,111432.13,1,1,0,0.04,55716.065,0,1,0,1,0
629,41,10,150148.51,1,0,0,0.24390243902439024,75074.255,0,1,0,1,2
729,32,7,38550.06,1,1,0,0.21875,19275.03,0,1,0,0,1
574,39,5,119013.86,1,0,0,0.1282051282051282,59506.93,0,1,0,0,1
677,39,0,111213.64,2,1,0,0.0,37071.21333333333,0,1,0,0,1
627,28,5,71097.23,1,1,0,0.17857142857142858,35548.615,0,1,0,1,0
788,36,10,109632.85,1,1,0,0.2777777777777778,54816.425,0,1,0,1,1
697,63,7,148368.02,1,0,1,0.1111111111111111,74184.01,0,1,0,1,4
578,45,1,148600.91,1,0,1,0.022222222222222223,74300.455,0,1,0,1,2
519,48,10,71083.98,1,0,0,0.20833333333333334,35541.99,0,1,0,1,2
632,40,9,139625.34,1,0,1,0.225,69812.67,0,1,0,0,1
679,39,4,0.0,1,0,1,0.10256410256410256,0.0,0,0,0,0,1
699,30,9,0.0,1,1,0,0.3,0.0,0,0,0,1,0
615,64,0,81564.1,2,1,0,0.0,27188.033333333336,1,1,0,1,4
622,36,9,0.0,2,1,0,0.25,0.0,0,0,0,1,1
755,28,7,124540.28,1,1,0,0.25,62270.14,0,1,0,0,0
767,42,2,133616.39,1,0,0,0.047619047619047616,66808.195,0,1,0,0,2
752,38,10,101648.5,2,0,0,0.2631578947368421,33882.833333333336,0,1,0,0,1
633,26,8,124281.84,1,1,0,0.3076923076923077,62140.92,0,1,0,0,0
717,59,4,0.0,2,1,0,0.06779661016949153,0.0,1,0,0,0,3
585,45,0,0.0,2,0,0,0.0,0.0,0,0,0,1,2
751,37,9,183613.66,2,0,0,0.24324324324324326,61204.55333333334,0,1,0,0,1
754,65,1,136186.44,1,1,1,0.015384615384615385,68093.22,1,1,0,1,4
495,47,10,137682.68,1,0,0,0.2127659574468085,68841.34,0,1,0,1,2
650,34,4,106005.54,1,1,0,0.11764705882352941,53002.77,0,1,0,1,1
529,31,6,152310.55,1,0,0,0.1935483870967742,76155.275,0,1,0,0,1
585,43,2,0.0,2,0,0,0.046511627906976744,0.0,0,0,0,0,2
668,32,1,134446.04,1,1,0,0.03125,67223.02,0,1,0,1,1
591,38,2,142289.28,1,1,0,0.05263157894736842,71144.64,0,1,0,0,1
731,19,6,0.0,2,1,0,0.3157894736842105,0.0,0,0,0,1,0
754,45,6,0.0,1,0,1,0.13333333333333333,0.0,0,0,0,0,2
650,46,9,149003.76,2,0,0,0.1956521739130435,49667.920000000006,0,1,0,0,2
588,41,2,131341.46,2,1,0,0.04878048780487805,43780.486666666664,0,1,0,1,2
712,29,7,77919.78,1,0,0,0.2413793103448276,38959.89,0,1,0,0,0
691,34,7,0.0,2,1,0,0.20588235294117646,0.0,0,0,0,0,1
771,41,10,108309.0,4,1,1,0.24390243902439024,21661.8,0,1,1,0,2
678,39,6,0.0,1,1,0,0.15384615384615385,0.0,0,0,0,0,1
719,40,9,0.0,2,0,0,0.225,0.0,0,0,0,0,1
610,36,7,115462.02,1,1,0,0.19444444444444445,57731.01,0,1,0,1,1
722,37,9,0.0,2,0,0,0.24324324324324326,0.0,0,0,0,1,1
758,23,5,122739.1,1,0,1,0.21739130434782608,61369.55,0,1,0,0,0
709,32,2,0.0,2,0,0,0.0625,0.0,0,0,0,0,1
634,53,3,113781.5,2,1,1,0.05660377358490566,37927.166666666664,1,1,0,0,3
678,49,1,0.0,2,1,0,0.02040816326530612,0.0,0,0,0,0,2
633,35,3,0.0,2,1,0,0.08571428571428572,0.0,0,0,0,1,1
710,43,9,128284.45,1,0,1,0.20930232558139536,64142.225,0,1,0,1,2
640,45,8,120591.19,1,0,0,0.17777777777777778,60295.595,0,1,0,1,2
656,63,8,0.0,2,1,0,0.12698412698412698,0.0,1,0,0,1,4
551,59,2,166968.28,1,0,1,0.03389830508474576,83484.14,0,1,0,0,3
786,39,7,0.0,2,0,0,0.1794871794871795,0.0,0,0,0,0,1
561,49,8,0.0,2,1,0,0.16326530612244897,0.0,0,0,0,0,2
807,42,5,0.0,2,1,0,0.11904761904761904,0.0,0,0,0,1,2
602,38,2,71667.97,2,0,0,0.05263157894736842,23889.323333333334,0,1,0,1,1
727,31,3,82729.47,2,0,0,0.0967741935483871,27576.49,0,1,0,0,1
678,40,1,0.0,2,1,0,0.025,0.0,0,0,0,1,1
730,23,8,0.0,2,0,0,0.34782608695652173,0.0,0,0,0,1,0
596,30,1,0.0,2,0,0,0.03333333333333333,0.0,0,0,0,0,0
686,39,3,129626.19,2,1,0,0.07692307692307693,43208.73,0,1,0,1,1
684,26,2,114035.39,1,0,0,0.07692307692307693,57017.695,0,1,0,0,0
797,32,1,151922.94,1,0,0,0.03125,75961.47,0,1,0,1,1
658,39,4,0.0,1,1,0,0.10256410256410256,0.0,0,0,0,0,1
653,27,6,107751.68,2,1,0,0.2222222222222222,35917.22666666666,0,1,0,0,0
641,37,6,0.0,2,0,0,0.16216216216216217,0.0,0,0,0,1,1
656,41,6,101179.23,2,1,0,0.14634146341463414,33726.409999999996,0,1,0,0,2
750,36,6,0.0,2,1,0,0.16666666666666666,0.0,0,0,0,0,1
768,40,8,0.0,2,1,0,0.2,0.0,0,0,0,0,1
568,33,7,0.0,2,0,0,0.21212121212121213,0.0,0,0,0,1,1
706,36,9,58571.18,2,0,0,0.25,19523.726666666666,0,1,0,1,1
430,38,8,153058.64,1,0,0,0.21052631578947367,76529.32,0,1,0,0,1
745,35,4,98270.34,1,0,0,0.11428571428571428,49135.17,0,1,0,1,1
747,43,1,130788.71,1,1,1,0.023255813953488372,65394.355,0,1,0,1,2
657,40,7,99165.84,1,1,1,0.175,49582.92,0,1,0,1,1
639,42,4,0.0,2,0,0,0.09523809523809523,0.0,0,0,0,0,2
704,44,3,0.0,2,1,0,0.06818181818181818,0.0,0,0,0,1,2
651,23,4,115636.05,2,0,0,0.17391304347826086,38545.35,0,1,0,1,0
706,44,2,185932.18,2,0,0,0.045454545454545456,61977.39333333333,0,1,0,0,2
632,30,2,72549.0,2,1,0,0.06666666666666667,24183.0,0,1,0,1,0
751,42,4,0.0,2,1,0,0.09523809523809523,0.0,0,0,0,1,2
767,35,2,0.0,2,0,0,0.05714285714285714,0.0,0,0,0,0,1
741,39,5,0.0,1,1,0,0.1282051282051282,0.0,0,0,0,1,1
651,29,3,121890.06,1,0,1,0.10344827586206896,60945.03,0,1,0,1,0
601,46,2,99786.07,1,1,1,0.043478260869565216,49893.035,0,1,0,1,2
520,34,3,0.0,2,1,0,0.08823529411764706,0.0,0,0,0,1,1
626,27,4,115084.53,2,1,0,0.14814814814814814,38361.51,0,1,0,1,0
811,30,6,0.0,2,1,0,0.2,0.0,0,0,0,1,0
730,32,9,127661.69,1,0,0,0.28125,63830.845,0,1,0,0,1
604,47,4,118907.6,1,1,1,0.0851063829787234,59453.8,0,1,0,0,2
499,44,6,77627.33,2,0,0,0.13636363636363635,25875.77666666667,0,1,0,0,2
754,40,2,160625.17,1,1,0,0.05,80312.585,0,1,0,1,1
716,29,8,0.0,2,0,0,0.27586206896551724,0.0,0,0,0,0,0
636,20,10,124266.86,1,0,0,0.5,62133.43,0,1,0,0,0
470,25,8,127974.06,2,1,0,0.32,42658.02,0,1,0,0,0
444,43,3,0.0,2,1,0,0.06976744186046512,0.0,0,0,0,1,2
809,48,2,0.0,1,0,1,0.041666666666666664,0.0,0,0,0,0,2
850,30,3,104911.35,2,1,0,0.1,34970.450000000004,0,1,0,0,0
637,27,1,0.0,2,0,0,0.037037037037037035,0.0,0,0,0,1,0
512,43,1,0.0,2,1,0,0.023255813953488372,0.0,0,0,0,1,2
774,43,1,110646.54,1,0,0,0.023255813953488372,55323.27,0,1,0,0,2
641,57,5,0.0,2,1,0,0.08771929824561403,0.0,1,0,0,1,3
586,42,6,126704.49,2,0,0,0.14285714285714285,42234.83,0,1,0,1,2
611,30,9,0.0,2,1,0,0.3,0.0,0,0,0,1,0
660,31,1,84560.04,1,1,0,0.03225806451612903,42280.02,0,1,0,1,1
532,43,9,0.0,2,0,1,0.20930232558139536,0.0,0,0,0,1,2
557,38,2,129893.56,1,0,0,0.05263157894736842,64946.78,0,1,0,0,1
730,25,5,167385.81,1,1,0,0.2,83692.905,0,1,0,1,0
535,27,6,0.0,2,1,0,0.2222222222222222,0.0,0,0,0,0,0
773,36,4,105858.71,1,1,0,0.1111111111111111,52929.355,0,1,0,0,1
510,44,4,123070.89,1,0,1,0.09090909090909091,61535.445,0,1,0,0,2
539,39,1,0.0,1,1,0,0.02564102564102564,0.0,0,0,0,1,1
690,48,2,0.0,2,1,0,0.041666666666666664,0.0,0,0,0,0,2
821,40,1,0.0,2,0,0,0.025,0.0,0,0,0,0,1
687,35,1,125141.24,2,1,0,0.02857142857142857,41713.746666666666,0,1,0,1,1
557,46,4,96173.17,2,1,0,0.08695652173913043,32057.72333333333,0,1,0,0,2
532,37,5,0.0,2,1,0,0.13513513513513514,0.0,0,0,0,0,1
540,39,2,0.0,2,0,0,0.05128205128205128,0.0,0,0,0,1,1
705,55,8,0.0,2,1,0,0.14545454545454545,0.0,1,0,0,0,3
542,35,9,127543.11,2,0,1,0.2571428571428571,42514.37,0,1,0,0,1
706,38,1,0.0,2,0,0,0.02631578947368421,0.0,0,0,0,1,1
765,56,1,0.0,1,0,1,0.017857142857142856,0.0,0,0,0,0,3
529,67,8,103101.56,2,1,1,0.11940298507462686,34367.18666666667,1,1,0,1,4
714,54,7,126113.28,1,0,0,0.12962962962962962,63056.64,0,1,0,1,3
582,41,1,40488.76,1,0,0,0.024390243902439025,20244.38,0,1,0,1,2
609,40,10,137389.77,2,0,0,0.25,45796.59,0,1,0,0,1
518,28,9,85146.36,1,0,0,0.32142857142857145,42573.18,0,1,0,0,0
791,35,5,129828.58,1,1,1,0.14285714285714285,64914.29,0,1,0,1,1
747,42,4,80214.36,1,0,1,0.09523809523809523,40107.18,0,1,0,1,2
565,40,2,0.0,2,1,0,0.05,0.0,0,0,0,0,1
735,34,1,141796.43,1,0,0,0.029411764705882353,70898.215,0,1,0,1,1
697,49,7,195238.29,4,1,1,0.14285714285714285,39047.658,0,1,1,0,2
813,27,6,111348.15,1,0,0,0.2222222222222222,55674.075,0,1,0,1,0
772,43,6,0.0,2,1,0,0.13953488372093023,0.0,0,0,0,1,2
606,71,8,0.0,2,1,0,0.11267605633802817,0.0,1,0,0,0,4
667,42,10,64404.26,2,0,0,0.23809523809523808,21468.086666666666,0,1,0,0,2
637,40,9,154309.67,1,1,1,0.225,77154.835,0,1,0,1,1
542,67,10,129431.36,1,1,0,0.14925373134328357,64715.68,1,1,0,1,4
762,43,5,134204.67,1,1,0,0.11627906976744186,67102.335,0,1,0,0,2
698,39,4,0.0,2,1,0,0.10256410256410256,0.0,0,0,0,0,1
850,32,8,0.0,2,1,0,0.25,0.0,0,0,0,0,1
621,50,5,0.0,2,0,1,0.1,0.0,0,0,0,0,2
671,48,9,116711.06,2,0,0,0.1875,38903.68666666667,0,1,0,0,2
775,31,9,0.0,2,0,0,0.2903225806451613,0.0,0,0,0,1,1
504,34,0,54980.81,1,1,0,0.0,27490.405,0,1,0,1,1
751,37,3,99773.85,2,0,0,0.08108108108108109,33257.950000000004,0,1,0,0,1
691,30,7,101231.77,2,0,0,0.23333333333333334,33743.92333333333,0,1,0,1,0
841,32,2,117070.21,1,0,0,0.0625,58535.105,0,1,0,1,1
709,23,8,73314.04,2,0,0,0.34782608695652173,24438.013333333332,0,1,0,1,0
673,37,2,0.0,1,1,0,0.05405405405405406,0.0,0,0,0,1,1
541,37,9,212314.03,1,1,0,0.24324324324324326,106157.015,0,1,0,1,1
661,31,3,136067.82,2,0,0,0.0967741935483871,45355.94,0,1,0,0,1
784,42,2,109052.04,2,0,0,0.047619047619047616,36350.68,0,1,0,0,2
742,35,2,79126.17,1,1,0,0.05714285714285714,39563.085,0,1,0,0,1
850,55,7,0.0,1,0,1,0.12727272727272726,0.0,0,0,0,0,3
443,35,9,108308.0,1,0,1,0.2571428571428571,54154.0,0,1,0,0,1
778,48,3,102290.56,2,0,0,0.0625,34096.85333333333,0,1,0,0,2
529,39,6,102025.08,2,0,0,0.15384615384615385,34008.36,0,1,0,1,1
678,37,2,113383.07,1,1,0,0.05405405405405406,56691.535,0,1,0,0,1
516,65,9,102541.1,1,0,0,0.13846153846153847,51270.55,0,1,0,0,4
469,35,5,0.0,2,0,0,0.14285714285714285,0.0,0,0,0,1,1
786,40,6,0.0,2,0,0,0.15,0.0,0,0,0,1,1
703,41,6,109941.51,1,0,0,0.14634146341463414,54970.755,0,1,0,0,2
579,41,0,141749.68,1,1,0,0.0,70874.84,0,1,0,1,2
565,38,5,0.0,2,1,0,0.13157894736842105,0.0,0,0,0,1,1
443,44,2,0.0,1,0,0,0.045454545454545456,0.0,0,0,0,1,2
589,37,7,85146.48,2,0,1,0.1891891891891892,28382.16,0,1,0,1,1
691,44,6,134066.1,2,1,0,0.13636363636363635,44688.700000000004,0,1,0,0,2
711,28,8,0.0,2,0,0,0.2857142857142857,0.0,0,0,0,0,0
775,27,4,0.0,1,1,0,0.14814814814814814,0.0,0,0,0,1,0
621,35,7,87619.29,1,0,0,0.2,43809.645,0,1,0,1,1
350,51,10,0.0,1,1,1,0.19607843137254902,0.0,1,0,0,1,3
668,30,8,0.0,2,0,0,0.26666666666666666,0.0,0,0,0,0,0
633,27,3,0.0,2,0,0,0.1111111111111111,0.0,0,0,0,1,0
697,43,8,103409.16,1,0,1,0.18604651162790697,51704.58,0,1,0,1,2
734,30,7,123040.38,1,1,0,0.23333333333333334,61520.19,0,1,0,0,0
434,41,4,108128.52,1,1,0,0.0975609756097561,54064.26,0,1,0,1,2
646,48,8,169023.33,2,1,0,0.16666666666666666,56341.10999999999,0,1,0,1,2
764,30,5,0.0,2,1,0,0.16666666666666666,0.0,0,0,0,1,0
727,41,10,0.0,2,1,0,0.24390243902439024,0.0,0,0,0,0,2
724,29,6,0.0,2,1,0,0.20689655172413793,0.0,0,0,0,0,0
749,42,9,222267.63,1,0,1,0.21428571428571427,111133.815,0,1,0,1,2
706,47,10,144090.42,1,0,1,0.2127659574468085,72045.21,0,1,0,0,2
728,30,10,114835.43,1,1,0,0.3333333333333333,57417.715,0,1,0,1,0
636,44,2,0.0,2,0,0,0.045454545454545456,0.0,0,0,0,1,2
634,34,3,145030.92,1,1,0,0.08823529411764706,72515.46,0,1,0,1,1
627,43,8,71240.3,1,1,0,0.18604651162790697,35620.15,0,1,0,1,2
518,59,5,138772.15,1,1,0,0.0847457627118644,69386.075,1,1,0,1,3
687,29,7,93617.07,1,1,0,0.2413793103448276,46808.535,0,1,0,0,0
622,23,8,0.0,2,1,0,0.34782608695652173,0.0,0,0,0,0,0
693,45,4,0.0,2,1,0,0.08888888888888889,0.0,0,0,0,0,2
450,25,9,74237.2,2,1,0,0.36,24745.733333333334,0,1,0,1,0
664,49,5,127421.78,2,0,1,0.10204081632653061,42473.926666666666,0,1,0,0,2
663,28,8,61274.7,2,0,0,0.2857142857142857,20424.899999999998,0,1,0,0,0
660,34,8,106486.66,2,1,0,0.23529411764705882,35495.55333333334,0,1,0,1,1
579,29,10,73194.52,2,1,0,0.3448275862068966,24398.173333333336,0,1,0,0,0
655,44,6,146498.76,1,0,1,0.13636363636363635,73249.38,0,1,0,0,2
683,47,1,0.0,2,0,0,0.02127659574468085,0.0,0,0,0,1,2
655,32,2,0.0,1,1,0,0.0625,0.0,0,0,0,0,1
575,30,8,0.0,2,0,0,0.26666666666666666,0.0,0,0,0,0,0
574,30,5,120355.0,1,0,0,0.16666666666666666,60177.5,0,1,0,1,0
795,32,2,117265.21,1,1,0,0.0625,58632.605,0,1,0,1,1
776,43,4,0.0,2,1,0,0.09302325581395349,0.0,0,0,0,0,2
707,52,7,0.0,1,0,1,0.1346153846153846,0.0,0,0,0,0,3
705,37,3,109974.22,1,1,1,0.08108108108108109,54987.11,0,1,0,0,1
678,44,2,98009.13,2,1,0,0.045454545454545456,32669.710000000003,0,1,0,0,2
663,34,10,0.0,1,1,0,0.29411764705882354,0.0,0,0,0,1,1
748,66,8,0.0,1,1,0,0.12121212121212122,0.0,1,0,0,1,4
677,34,10,171671.9,1,1,0,0.29411764705882354,85835.95,0,1,0,0,1
634,63,10,0.0,2,0,1,0.15873015873015872,0.0,0,0,0,1,4
350,60,3,0.0,1,0,1,0.05,0.0,0,0,0,0,3
727,61,0,128213.96,2,1,1,0.0,42737.98666666667,1,1,0,1,4
773,51,8,116197.65,2,1,0,0.1568627450980392,38732.549999999996,1,1,0,1,3
675,39,1,0.0,2,0,0,0.02564102564102564,0.0,0,0,0,1,1
649,36,6,86607.39,1,0,0,0.16666666666666666,43303.695,0,1,0,0,1
552,29,10,0.0,2,0,0,0.3448275862068966,0.0,0,0,0,1,0
761,62,5,98854.34,1,0,1,0.08064516129032258,49427.17,0,1,0,1,4
622,31,7,0.0,1,0,0,0.22580645161290322,0.0,0,0,0,1,1
615,59,8,0.0,2,1,0,0.13559322033898305,0.0,1,0,0,1,3
681,31,4,97338.19,2,0,0,0.12903225806451613,32446.063333333335,0,1,0,1,1
768,30,6,0.0,2,1,0,0.2,0.0,0,0,0,1,0
617,34,9,0.0,2,0,0,0.2647058823529412,0.0,0,0,0,1,1
452,33,6,131698.57,2,0,0,0.18181818181818182,43899.52333333334,0,1,0,0,1
807,37,10,130110.45,2,1,0,0.2702702702702703,43370.15,0,1,0,1,1
567,44,9,0.0,2,0,0,0.20454545454545456,0.0,0,0,0,1,2
603,24,1,165149.13,2,0,0,0.041666666666666664,55049.71,0,1,0,1,0
617,37,9,101707.8,1,0,0,0.24324324324324326,50853.9,0,1,0,0,1
701,34,3,105588.66,1,1,0,0.08823529411764706,52794.33,0,1,0,0,1
820,39,9,111336.89,1,0,1,0.23076923076923078,55668.445,0,1,0,1,1
438,60,7,78391.17,1,1,0,0.11666666666666667,39195.585,1,1,0,1,3
600,27,6,0.0,2,1,0,0.2222222222222222,0.0,0,0,0,0,0
782,34,9,0.0,1,0,1,0.2647058823529412,0.0,0,0,0,1,1
638,41,9,144326.09,1,0,1,0.21951219512195122,72163.045,0,1,0,0,2
850,27,1,101278.25,2,1,0,0.037037037037037035,33759.416666666664,0,1,0,1,0
741,19,8,108711.57,2,0,0,0.42105263157894735,36237.19,0,1,0,0,0
689,73,1,108555.07,1,1,0,0.0136986301369863,54277.535,1,1,0,1,4
743,35,1,146781.24,1,0,0,0.02857142857142857,73390.62,0,1,0,0,1
493,36,2,0.0,2,1,0,0.05555555555555555,0.0,0,0,0,0,1
416,35,8,0.0,1,0,0,0.22857142857142856,0.0,0,0,0,1,1
725,25,9,0.0,2,1,0,0.36,0.0,0,0,0,0,0
497,34,2,0.0,2,1,0,0.058823529411764705,0.0,0,0,0,1,1
537,66,8,103291.25,2,1,0,0.12121212121212122,34430.416666666664,1,1,0,1,4
706,29,1,209490.21,1,1,1,0.034482758620689655,104745.105,0,1,0,0,0
651,38,2,0.0,3,0,1,0.05263157894736842,0.0,0,0,1,1,1
720,33,2,0.0,2,1,0,0.06060606060606061,0.0,0,0,0,1,1
797,45,8,0.0,1,0,0,0.17777777777777778,0.0,0,0,0,1,2
543,23,5,0.0,2,0,0,0.21739130434782608,0.0,0,0,0,1,0
454,34,4,0.0,2,0,0,0.11764705882352941,0.0,0,0,0,1,1
691,37,9,149405.18,1,1,0,0.24324324324324326,74702.59,0,1,0,1,1
510,52,6,191665.21,1,1,1,0.11538461538461539,95832.605,1,1,0,0,3
792,40,7,0.0,1,0,0,0.175,0.0,0,0,0,0,1
721,41,6,135071.12,1,1,0,0.14634146341463414,67535.56,0,1,0,1,2
765,41,2,0.0,2,1,0,0.04878048780487805,0.0,0,0,0,1,2
850,39,8,0.0,2,1,0,0.20512820512820512,0.0,0,0,0,1,1
681,38,6,181804.34,2,1,0,0.15789473684210525,60601.44666666666,0,1,0,1,1
586,60,3,47020.65,2,1,1,0.05,15673.550000000001,1,1,0,0,3
753,36,7,128518.98,1,1,1,0.19444444444444445,64259.49,0,1,0,0,1
593,38,5,142658.04,2,1,0,0.13157894736842105,47552.68,0,1,0,0,1
674,21,9,120150.39,2,1,0,0.42857142857142855,40050.13,0,1,0,0,0
610,35,7,81905.95,1,1,0,0.2,40952.975,0,1,0,0,1
652,26,3,137998.2,2,1,0,0.11538461538461539,45999.4,0,1,0,1,0
850,26,8,123126.29,1,0,0,0.3076923076923077,61563.145,0,1,0,0,0
740,51,4,0.0,2,1,0,0.0784313725490196,0.0,1,0,0,0,3
637,43,1,135645.29,2,1,1,0.023255813953488372,45215.09666666667,0,1,0,1,2
685,31,7,122449.31,2,1,0,0.22580645161290322,40816.43666666667,0,1,0,1,1
558,40,4,161766.87,1,0,0,0.1,80883.435,0,1,0,1,1
677,37,3,0.0,2,1,0,0.08108108108108109,0.0,0,0,0,0,1
592,36,10,123187.51,1,1,0,0.2777777777777778,61593.755,0,1,0,1,1
652,36,9,150956.71,1,0,0,0.25,75478.355,0,1,0,1,1
662,42,6,105021.28,1,0,0,0.14285714285714285,52510.64,0,1,0,0,2
543,64,4,0.0,2,1,0,0.0625,0.0,1,0,0,1,4
675,50,1,133204.91,1,1,0,0.02,66602.455,0,1,0,0,2
643,35,6,0.0,2,1,0,0.17142857142857143,0.0,0,0,0,0,1
611,49,9,115488.52,2,1,1,0.1836734693877551,38496.17333333333,0,1,0,0,2
412,29,5,0.0,2,0,0,0.1724137931034483,0.0,0,0,0,1,0
638,41,7,0.0,2,0,0,0.17073170731707318,0.0,0,0,0,1,2
824,38,3,0.0,2,0,0,0.07894736842105263,0.0,0,0,0,0,1
683,40,1,0.0,2,0,0,0.025,0.0,0,0,0,0,1
562,39,6,130565.02,1,0,1,0.15384615384615385,65282.51,0,1,0,0,1
599,41,2,91328.71,1,0,0,0.04878048780487805,45664.355,0,1,0,0,2
753,35,4,0.0,2,1,0,0.11428571428571428,0.0,0,0,0,1,1
594,50,7,81310.34,1,1,0,0.14,40655.17,0,1,0,1,2
657,34,3,107136.6,1,0,0,0.08823529411764706,53568.3,0,1,0,1,1
716,34,9,0.0,1,1,0,0.2647058823529412,0.0,0,0,0,1,1
850,43,7,0.0,2,1,0,0.16279069767441862,0.0,0,0,0,1,2
664,46,2,0.0,1,1,1,0.043478260869565216,0.0,0,0,0,1,2
558,33,0,108477.49,1,1,1,0.0,54238.745,0,1,0,1,1
606,40,1,144757.97,2,1,0,0.025,48252.65666666667,0,1,0,1,1
776,33,2,0.0,2,1,0,0.06060606060606061,0.0,0,0,0,1,1
557,36,1,113110.26,1,0,0,0.027777777777777776,56555.13,0,1,0,1,1
614,27,9,106414.57,2,0,0,0.3333333333333333,35471.52333333334,0,1,0,0,0
620,42,4,106920.91,1,1,0,0.09523809523809523,53460.455,0,1,0,1,2
695,35,7,0.0,2,0,0,0.2,0.0,0,0,0,1,1
729,39,1,131513.26,1,1,0,0.02564102564102564,65756.63,0,1,0,0,1
571,53,2,0.0,2,0,0,0.03773584905660377,0.0,0,0,0,0,3
457,40,10,134320.23,2,0,0,0.25,44773.41,0,1,0,1,1
559,29,3,79715.36,1,0,0,0.10344827586206896,39857.68,0,1,0,0,0
664,38,4,74306.19,2,0,0,0.10526315789473684,24768.73,0,1,0,0,1
500,50,5,0.0,4,1,1,0.1,0.0,0,0,1,0,2
782,42,7,126428.38,1,0,0,0.16666666666666666,63214.19,0,1,0,1,2
708,38,8,99640.89,1,0,0,0.21052631578947367,49820.445,0,1,0,1,1
681,43,3,66338.68,1,1,1,0.06976744186046512,33169.34,0,1,0,1,2
674,39,6,0.0,2,1,0,0.15384615384615385,0.0,0,0,0,0,1
697,43,10,128226.37,1,0,0,0.23255813953488372,64113.185,0,1,0,1,2
774,26,5,0.0,2,1,0,0.19230769230769232,0.0,0,0,0,0,0
624,36,6,0.0,2,0,0,0.16666666666666666,0.0,0,0,0,1,1
747,37,1,0.0,2,1,0,0.02702702702702703,0.0,0,0,0,1,1
715,32,10,0.0,2,0,0,0.3125,0.0,0,0,0,0,1
808,24,4,122168.65,1,0,0,0.16666666666666666,61084.325,0,1,0,1,0
678,43,7,178074.33,1,0,0,0.16279069767441862,89037.165,0,1,0,0,2
813,59,2,135078.41,1,0,1,0.03389830508474576,67539.205,0,1,0,1,3
687,38,8,69434.4,2,1,1,0.21052631578947367,23144.8,0,1,0,1,1
832,29,5,0.0,2,0,0,0.1724137931034483,0.0,0,0,0,0,0
668,72,2,0.0,2,1,0,0.027777777777777776,0.0,1,0,0,1,4
526,34,3,122726.56,1,1,0,0.08823529411764706,61363.28,0,1,0,1,1
457,38,7,164496.99,1,1,0,0.18421052631578946,82248.495,0,1,0,0,1
649,38,8,0.0,1,0,0,0.21052631578947367,0.0,0,0,0,0,1
669,41,0,150219.41,2,0,0,0.0,50073.136666666665,0,1,0,0,2
668,42,8,187534.79,1,1,1,0.19047619047619047,93767.395,0,1,0,1,2
466,30,3,0.0,1,0,0,0.1,0.0,0,0,0,0,0
685,30,2,0.0,2,1,0,0.06666666666666667,0.0,0,0,0,1,0
610,34,0,103108.17,1,0,0,0.0,51554.085,0,1,0,1,1
582,50,6,96486.57,2,1,0,0.12,32162.190000000002,0,1,0,0,2
702,36,9,90560.48,2,0,0,0.25,30186.826666666664,0,1,0,1,1
556,46,3,131764.96,1,1,1,0.06521739130434782,65882.48,0,1,0,1,2
812,24,1,92476.88,1,0,0,0.041666666666666664,46238.44,0,1,0,0,0
645,47,9,152076.93,1,0,1,0.19148936170212766,76038.465,0,1,0,1,2
809,43,2,0.0,2,1,0,0.046511627906976744,0.0,0,0,0,1,2
560,49,4,0.0,1,1,1,0.08163265306122448,0.0,0,0,0,1,2
744,29,1,43504.42,1,1,0,0.034482758620689655,21752.21,0,1,0,1,0
731,39,2,0.0,2,0,0,0.05128205128205128,0.0,0,0,0,0,1
471,28,5,0.0,2,1,0,0.17857142857142858,0.0,0,0,0,0,0
686,38,2,93569.86,3,0,1,0.05263157894736842,23392.465,0,1,1,0,1
668,45,4,102486.21,2,1,0,0.08888888888888889,34162.07,0,1,0,1,2
575,36,1,0.0,1,1,0,0.027777777777777776,0.0,0,0,0,1,1
435,37,8,114346.3,1,1,1,0.21621621621621623,57173.15,0,1,0,1,1
743,23,3,110203.77,1,0,0,0.13043478260869565,55101.885,0,1,0,1,0
580,39,9,128362.59,1,0,0,0.23076923076923078,64181.295,0,1,0,0,1
599,49,10,143888.22,2,1,1,0.20408163265306123,47962.74,0,1,0,0,2
534,34,5,170600.78,1,1,0,0.14705882352941177,85300.39,0,1,0,1,1
680,32,5,0.0,1,1,0,0.15625,0.0,0,0,0,0,1
631,46,10,0.0,2,1,0,0.21739130434782608,0.0,0,0,0,0,2
485,39,2,75339.64,1,1,0,0.05128205128205128,37669.82,0,1,0,0,1
699,40,8,122038.34,1,0,0,0.2,61019.17,0,1,0,0,1
712,34,1,0.0,2,1,0,0.029411764705882353,0.0,0,0,0,1,1
603,51,8,186825.57,1,0,1,0.1568627450980392,93412.785,0,1,0,1,3
850,40,6,124788.18,1,0,0,0.15,62394.09,0,1,0,1,1
584,41,3,0.0,2,1,0,0.07317073170731707,0.0,0,0,0,0,2
604,71,2,0.0,2,1,0,0.028169014084507043,0.0,1,0,0,0,4
586,51,2,138553.57,1,1,0,0.0392156862745098,69276.785,1,1,0,1,3
467,39,5,0.0,2,1,0,0.1282051282051282,0.0,0,0,0,1,1
